termListVersion,termVersion
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/associatedTaxa-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/bed-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/behavior-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/catalogNumber-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/class-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/collectionCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/collectionID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/continent-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/coordinatePrecision-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/coordinateUncertaintyInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/country-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/countryCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/county-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/dataGeneralizations-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/datasetID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/datasetName-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/day-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/disposition-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/earliestAgeOrLowestStage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/earliestEonOrLowestEonothem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/earliestEpochOrLowestSeries-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/earliestEraOrLowestErathem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/earliestPeriodOrLowestSystem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/endDayOfYear-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/establishmentMeans-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/eventDate-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/eventID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/eventRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/eventTime-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/family-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/fieldNotes-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/fieldNumber-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/footprintSRS-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/footprintSpatialFit-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/footprintWKT-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/formation-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/genus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/geodeticDatum-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/geologicalContextID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/georeferenceProtocol-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/georeferenceRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/georeferenceSources-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/georeferenceVerificationStatus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/georeferencedBy-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/georeferencedDate-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/group-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/habitat-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/higherClassification-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/higherGeography-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/higherGeographyID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/highestBiostratigraphicZone-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/identificationID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/identificationQualifier-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/identificationReferences-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/identificationRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/identificationVerificationStatus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/identifiedBy-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/individualCount-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/informationWithheld-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/infraspecificEpithet-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/institutionCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/institutionID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/island-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/islandGroup-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/kingdom-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/latestAgeOrHighestStage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/latestEonOrHighestEonothem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/latestEpochOrHighestSeries-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/latestEraOrHighestErathem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/latestPeriodOrHighestSystem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/lifeStage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/lithostratigraphicTerms-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/locality-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/locationAccordingTo-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/locationID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/locationRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/lowestBiostratigraphicZone-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/materialSampleID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/maximumDepthInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/maximumDistanceAboveSurfaceInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/maximumElevationInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementAccuracy-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementDeterminedBy-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementDeterminedDate-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementMethod-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementType-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementUnit-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/measurementValue-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/member-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/minimumDepthInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/minimumDistanceAboveSurfaceInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/minimumElevationInMeters-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/month-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/municipality-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/nameAccordingTo-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/nameAccordingToID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/namePublishedIn-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/namePublishedInID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/namePublishedInYear-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/nomenclaturalCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/nomenclaturalStatus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/occurrenceID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/occurrenceRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/occurrenceStatus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/order-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/organismID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/organismName-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/organismRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/organismScope-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/originalNameUsage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/originalNameUsageID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/otherCatalogNumbers-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/ownerInstitutionCode-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/parentNameUsage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/parentNameUsageID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/phylum-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/pointRadiusSpatialFit-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/preparations-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/previousIdentifications-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/recordNumber-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/recordedBy-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/relatedResourceID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/relationshipAccordingTo-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/relationshipEstablishedDate-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/relationshipOfResource-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/relationshipRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/reproductiveCondition-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/resourceID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/resourceRelationshipID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/samplingEffort-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/samplingProtocol-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/scientificName-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/scientificNameAuthorship-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/scientificNameID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/sex-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/specificEpithet-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/startDayOfYear-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/stateProvince-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/subgenus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/taxonConceptID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/taxonID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/taxonRank-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/taxonRemarks-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/taxonomicStatus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/typeStatus-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimCoordinateSystem-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimCoordinates-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimDepth-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimElevation-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimEventDate-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimLatitude-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimLocality-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimLongitude-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimSRS-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/verbatimTaxonRank-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/vernacularName-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/waterBody-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/year-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/organismQuantity-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/organismQuantityType-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/parentEventID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/sampleSizeUnit-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/sampleSizeValue-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/Event-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/FossilSpecimen-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/GeologicalContext-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/HumanObservation-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/Identification-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/LivingSpecimen-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/MachineObservation-2018-09-06
http://rs.tdwg.org/dwc/version/terms/2018-09-06,http://rs.tdwg.org/dwc/terms/version/MaterialSample-2018-09-06
